DEWP,TEMP,PRES,Iws,Is,Ir,hour_sin,hour_cos,pm2_1,pm2_24,pm2_24_mean
-11,-5.0,1032.0,0.89,0,0,-0.7071067811865477,0.7071067811865474,122.0,51.0,61.666666666666664
-11,-6.0,1032.0,1.34,0,0,-0.5000000000000004,0.8660254037844384,117.0,48.0,64.41666666666667
-10,-6.0,1032.0,1.79,0,0,-0.25881904510252157,0.9659258262890681,120.0,35.0,67.41666666666667
-11,-7.0,1032.0,2.68,0,0,0.0,1.0,129.0,37.0,71.33333333333333
-11,-8.0,1032.0,3.13,0,0,0.25881904510252074,0.9659258262890683,179.0,30.0,77.25
-13,-9.0,1032.0,3.58,0,0,0.49999999999999994,0.8660254037844387,165.0,22.0,82.875
-11,-9.0,1032.0,4.03,0,0,0.7071067811865475,0.7071067811865476,200.0,29.0,90.29166666666667
-12,-9.0,1032.0,4.48,0,0,0.8660254037844386,0.5000000000000001,211.0,21.0,97.875
-12,-10.0,1032.0,0.89,0,0,0.9659258262890683,0.25881904510252074,146.0,27.0,103.08333333333333
-12,-10.0,1033.0,1.79,0,0,1.0,6.123233995736766e-17,107.0,25.0,106.41666666666667
-12,-9.0,1033.0,1.79,0,0,0.9659258262890683,-0.25881904510252063,116.0,38.0,110.20833333333333
-11,-9.0,1034.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,125.0,59.0,113.83333333333333
-9,-5.0,1035.0,4.92,0,0,0.7071067811865476,-0.7071067811865475,148.0,102.0,117.54166666666667
-9,-4.0,1035.0,8.05,0,0,0.49999999999999994,-0.8660254037844387,95.0,78.0,117.25
-10,-3.0,1034.0,9.84,0,0,0.258819045102521,-0.9659258262890682,101.0,68.0,118.20833333333333
-10,-1.0,1034.0,11.63,0,0,1.2246467991473532e-16,-1.0,73.0,62.0,118.41666666666667
-12,0.0,1033.0,0.89,0,0,-0.2588190451025208,-0.9659258262890683,107.0,75.0,120.29166666666667
-12,-1.0,1032.0,1.78,0,0,-0.4999999999999998,-0.8660254037844388,114.0,82.0,121.91666666666667
-12,-1.0,1031.0,1.79,0,0,-0.7071067811865471,-0.7071067811865479,115.0,96.0,123.29166666666667
-11,-1.0,1031.0,3.58,0,0,-0.8660254037844384,-0.5000000000000004,111.0,92.0,123.91666666666667
-11,-3.0,1031.0,5.37,0,0,-0.9659258262890683,-0.25881904510252063,122.0,80.0,125.16666666666667
-11,-4.0,1032.0,6.26,0,0,-1.0,-1.8369701987210297e-16,167.0,97.0,128.79166666666666
-11,-4.0,1032.0,7.15,0,0,-0.9659258262890684,0.2588190451025203,179.0,104.0,132.20833333333334
-10,-4.0,1032.0,8.94,0,0,-0.8660254037844386,0.5000000000000001,146.0,122.0,133.95833333333334
-11,-6.0,1032.0,9.83,0,0,-0.7071067811865477,0.7071067811865474,146.0,117.0,134.95833333333334
-9,-5.0,1032.0,11.62,0,0,-0.5000000000000004,0.8660254037844384,139.0,120.0,135.875
-8,-5.0,1032.0,12.51,0,0,-0.25881904510252157,0.9659258262890681,126.0,129.0,136.125
-8,-5.0,1032.0,14.3,0,0,0.0,1.0,151.0,179.0,137.04166666666666
-7,-5.0,1031.0,16.09,0,0,0.25881904510252074,0.9659258262890683,154.0,165.0,136.0
-7,-5.0,1031.0,17.88,0,0,0.49999999999999994,0.8660254037844387,142.0,200.0,135.04166666666666
-7,-5.0,1031.0,19.67,0,0,0.7071067811865475,0.7071067811865476,140.0,211.0,132.54166666666666
-7,-5.0,1031.0,21.46,0,0,0.8660254037844386,0.5000000000000001,180.0,146.0,131.25
-7,-5.0,1031.0,23.25,0,0,0.9659258262890683,0.25881904510252074,205.0,107.0,133.70833333333334
-6,-5.0,1031.0,25.04,0,0,1.0,6.123233995736766e-17,200.0,116.0,137.58333333333334
-5,-4.0,1030.0,26.83,0,0,0.9659258262890683,-0.25881904510252063,184.0,125.0,140.41666666666666
-5,-4.0,1030.0,28.62,0,0,0.8660254037844387,-0.49999999999999983,172.0,148.0,142.375
-5,-4.0,1030.0,30.41,0,0,0.7071067811865476,-0.7071067811865475,149.0,95.0,142.41666666666666
-5,-4.0,1030.0,32.2,1,0,0.49999999999999994,-0.8660254037844387,154.0,101.0,144.875
-4,-3.0,1030.0,35.33,2,0,0.258819045102521,-0.9659258262890682,121.0,73.0,145.70833333333334
-4,-3.0,1029.0,38.46,3,0,1.2246467991473532e-16,-1.0,187.0,107.0,150.45833333333334
-3,-2.0,1028.0,41.59,4,0,-0.2588190451025208,-0.9659258262890683,139.0,114.0,151.79166666666666
-3,-2.0,1027.0,44.72,5,0,-0.4999999999999998,-0.8660254037844388,111.0,115.0,151.66666666666666
-3,-2.0,1027.0,46.51,6,0,-0.7071067811865471,-0.7071067811865479,110.0,111.0,151.45833333333334
-3,-2.0,1027.0,0.89,7,0,-0.8660254037844384,-0.5000000000000004,121.0,122.0,151.875
-4,-2.0,1027.0,1.79,8,0,-0.9659258262890683,-0.25881904510252063,284.0,167.0,158.625
-4,-2.0,1027.0,2.68,0,0,-1.0,-1.8369701987210297e-16,277.0,179.0,163.20833333333334
-4,-2.0,1027.0,3.57,0,0,-0.9659258262890684,0.2588190451025203,289.0,146.0,167.79166666666666
-4,-3.0,1028.0,1.79,0,0,-0.8660254037844386,0.5000000000000001,281.0,146.0,173.41666666666666
-4,-3.0,1028.0,0.89,0,0,-0.7071067811865477,0.7071067811865474,277.0,139.0,178.875
-4,-3.0,1028.0,0.45,0,0,-0.5000000000000004,0.8660254037844384,287.0,126.0,185.04166666666666
-4,-3.0,1028.0,0.89,0,0,-0.25881904510252157,0.9659258262890681,290.0,151.0,191.875
-4,-3.0,1028.0,1.78,0,0,0.0,1.0,259.0,154.0,196.375
-4,-3.0,1028.0,0.89,0,0,0.25881904510252074,0.9659258262890683,268.0,142.0,201.125
-4,-3.0,1028.0,0.89,0,0,0.49999999999999994,0.8660254037844387,274.0,140.0,206.625
-4,-3.0,1028.0,0.45,0,0,0.7071067811865475,0.7071067811865476,281.0,180.0,212.5
-4,-3.0,1027.0,1.79,0,0,0.8660254037844386,0.5000000000000001,255.0,205.0,215.625
-4,-3.0,1027.0,3.58,0,0,0.9659258262890683,0.25881904510252074,243.0,200.0,217.20833333333334
-4,-3.0,1027.0,5.37,0,0,1.0,6.123233995736766e-17,247.0,184.0,219.16666666666666
-4,-3.0,1027.0,7.16,0,0,0.9659258262890683,-0.25881904510252063,258.0,172.0,222.25
-4,-2.0,1028.0,8.95,0,0,0.8660254037844387,-0.49999999999999983,259.0,149.0,225.875
-4,-2.0,1028.0,12.08,0,0,0.7071067811865476,-0.7071067811865475,235.0,154.0,229.45833333333334
-4,-2.0,1028.0,13.87,0,0,0.49999999999999994,-0.8660254037844387,214.0,121.0,231.95833333333334
-4,-1.0,1028.0,15.66,0,0,0.258819045102521,-0.9659258262890682,203.0,187.0,235.375
-4,-1.0,1027.0,18.79,0,0,1.2246467991473532e-16,-1.0,187.0,139.0,235.375
-5,-1.0,1026.0,21.92,0,0,-0.2588190451025208,-0.9659258262890683,185.0,111.0,237.29166666666666
-5,-1.0,1026.0,23.71,0,0,-0.4999999999999998,-0.8660254037844388,186.0,110.0,240.41666666666666
-5,-1.0,1026.0,25.5,0,0,-0.7071067811865471,-0.7071067811865479,196.0,121.0,244.0
-5,-1.0,1026.0,27.29,0,0,-0.8660254037844384,-0.5000000000000004,204.0,284.0,247.45833333333334
-5,-1.0,1026.0,30.42,0,0,-0.9659258262890683,-0.25881904510252063,208.0,277.0,244.29166666666666
-5,-1.0,1026.0,33.55,0,0,-1.0,-1.8369701987210297e-16,203.0,289.0,241.20833333333334
-5,-1.0,1026.0,36.68,0,0,-0.9659258262890684,0.2588190451025203,197.0,281.0,237.375
-5,-1.0,1026.0,39.81,0,0,-0.8660254037844386,0.5000000000000001,202.0,277.0,234.08333333333334
-5,-1.0,1026.0,42.94,1,0,-0.7071067811865477,0.7071067811865474,206.0,287.0,231.125
-4,-1.0,1027.0,46.07,2,0,-0.5000000000000004,0.8660254037844384,212.0,290.0,228.0
-3,-2.0,1027.0,49.2,3,0,-0.25881904510252157,0.9659258262890681,205.0,259.0,224.45833333333334
-3,-2.0,1026.0,52.33,4,0,0.0,1.0,217.0,268.0,222.70833333333334
-2,-2.0,1026.0,55.46,5,0,0.25881904510252074,0.9659258262890683,205.0,274.0,220.08333333333334
-2,-2.0,1026.0,59.48,6,0,0.49999999999999994,0.8660254037844387,203.0,281.0,217.125
-2,-2.0,1025.0,63.5,7,0,0.7071067811865475,0.7071067811865476,199.0,255.0,213.70833333333334
-2,-2.0,1025.0,66.63,8,0,0.8660254037844386,0.5000000000000001,201.0,243.0,211.45833333333334
-2,-2.0,1024.0,70.65,9,0,0.9659258262890683,0.25881904510252074,184.0,247.0,209.0
-2,-2.0,1024.0,75.57,10,0,1.0,6.123233995736766e-17,175.0,258.0,206.0
-2,-2.0,1024.0,80.49,11,0,0.9659258262890683,-0.25881904510252063,191.0,259.0,203.20833333333334
-1,-1.0,1024.0,85.41,12,0,0.8660254037844387,-0.49999999999999983,196.0,235.0,200.58333333333334
-1,-1.0,1024.0,90.33,13,0,0.7071067811865476,-0.7071067811865475,200.0,214.0,199.125
-1,0.0,1025.0,94.35,14,0,0.49999999999999994,-0.8660254037844387,219.0,203.0,199.33333333333334
-1,0.0,1024.0,98.37,15,0,0.258819045102521,-0.9659258262890682,241.0,187.0,200.91666666666666
-1,0.0,1024.0,102.39,16,0,1.2246467991473532e-16,-1.0,240.0,185.0,203.125
-1,0.0,1023.0,107.31,17,0,-0.2588190451025208,-0.9659258262890683,231.0,186.0,205.04166666666666
0,1.0,1023.0,109.1,18,0,-0.4999999999999998,-0.8660254037844388,213.0,196.0,206.16666666666666
-1,1.0,1022.0,110.89,19,0,-0.7071067811865471,-0.7071067811865479,210.0,204.0,206.75
0,1.0,1023.0,111.78,0,0,-0.8660254037844384,-0.5000000000000004,197.0,208.0,206.45833333333334
0,1.0,1023.0,113.57,0,0,-0.9659258262890683,-0.25881904510252063,204.0,203.0,206.29166666666666
-1,1.0,1023.0,0.89,0,0,-1.0,-1.8369701987210297e-16,195.0,197.0,205.95833333333334
-1,1.0,1023.0,0.89,0,0,-0.9659258262890684,0.2588190451025203,199.0,202.0,206.04166666666666
-1,0.0,1023.0,1.78,0,0,-0.8660254037844386,0.5000000000000001,207.0,206.0,206.25
0,0.0,1023.0,0.45,0,0,-0.7071067811865477,0.7071067811865474,211.0,212.0,206.45833333333334
0,0.0,1023.0,1.34,0,0,-0.5000000000000004,0.8660254037844384,225.0,205.0,207.0
0,0.0,1023.0,0.89,0,0,-0.25881904510252157,0.9659258262890681,232.0,217.0,208.125
0,1.0,1023.0,1.78,0,0,0.0,1.0,221.0,205.0,208.29166666666666
0,1.0,1023.0,3.57,0,0,0.25881904510252074,0.9659258262890683,192.0,203.0,207.75
0,1.0,1023.0,5.36,0,0,0.49999999999999994,0.8660254037844387,256.0,199.0,209.95833333333334
0,1.0,1023.0,7.15,0,0,0.7071067811865475,0.7071067811865476,222.0,201.0,210.91666666666666
0,1.0,1022.0,0.89,0,0,0.8660254037844386,0.5000000000000001,215.0,184.0,211.5
0,1.0,1022.0,1.79,0,0,0.9659258262890683,0.25881904510252074,209.0,175.0,212.54166666666666
0,1.0,1022.0,3.58,0,0,1.0,6.123233995736766e-17,227.0,191.0,214.70833333333334
0,1.0,1023.0,5.37,0,0,0.9659258262890683,-0.25881904510252063,222.0,196.0,216.0
-1,-1.0,1023.0,0.89,0,0,0.8660254037844387,-0.49999999999999983,197.0,200.0,216.04166666666666
0,1.0,1023.0,0.89,0,0,0.7071067811865476,-0.7071067811865475,186.0,219.0,215.45833333333334
1,1.0,1024.0,0.89,0,0,0.49999999999999994,-0.8660254037844387,172.0,241.0,213.5
1,2.0,1024.0,1.34,0,0,0.258819045102521,-0.9659258262890682,226.0,240.0,212.875
0,2.0,1023.0,2.23,0,0,1.2246467991473532e-16,-1.0,324.0,231.0,216.375
0,2.0,1023.0,3.12,0,0,-0.2588190451025208,-0.9659258262890683,276.0,213.0,218.25
0,3.0,1023.0,4.01,0,0,-0.4999999999999998,-0.8660254037844388,305.0,210.0,222.08333333333334
0,3.0,1023.0,3.13,0,0,-0.7071067811865471,-0.7071067811865479,322.0,197.0,226.75
0,3.0,1023.0,0.89,0,0,-0.8660254037844384,-0.5000000000000004,284.0,204.0,230.375
0,3.0,1024.0,3.13,0,0,-0.9659258262890683,-0.25881904510252063,271.0,195.0,233.16666666666666
-1,2.0,1024.0,0.89,0,0,-1.0,-1.8369701987210297e-16,260.0,199.0,235.875
-2,-1.0,1025.0,1.79,0,0,-0.9659258262890684,0.2588190451025203,290.0,207.0,239.66666666666666
-2,-2.0,1026.0,0.89,0,0,-0.8660254037844386,0.5000000000000001,323.0,211.0,244.5
-1,0.0,1026.0,1.78,0,0,-0.7071067811865477,0.7071067811865474,348.0,225.0,250.20833333333334
0,1.0,1028.0,1.79,0,0,-0.5000000000000004,0.8660254037844384,343.0,232.0,255.125
0,1.0,1028.0,3.58,0,0,-0.25881904510252157,0.9659258262890681,309.0,221.0,258.3333333333333
0,1.0,1028.0,0.89,0,0,0.0,1.0,299.0,192.0,261.5833333333333
-1,1.0,1028.0,3.13,0,0,0.25881904510252074,0.9659258262890683,335.0,256.0,267.5416666666667
0,0.0,1028.0,7.15,0,1,0.49999999999999994,0.8660254037844387,284.0,222.0,268.7083333333333
0,0.0,1028.0,8.94,0,0,0.7071067811865475,0.7071067811865476,262.0,215.0,270.375
0,0.0,1027.0,12.96,0,1,0.8660254037844386,0.5000000000000001,251.0,209.0,271.875
-1,0.0,1027.0,16.98,0,2,0.9659258262890683,0.25881904510252074,243.0,227.0,273.2916666666667
-1,-1.0,1028.0,21.0,0,3,1.0,6.123233995736766e-17,218.0,222.0,272.9166666666667
-2,-2.0,1028.0,25.02,0,0,0.9659258262890683,-0.25881904510252063,124.0,197.0,268.8333333333333
-3,-2.0,1028.0,29.04,1,0,0.8660254037844387,-0.49999999999999983,96.0,186.0,264.625
-4,-2.0,1028.0,33.96,2,0,0.7071067811865476,-0.7071067811865475,91.0,172.0,260.6666666666667
-4,-2.0,1029.0,37.09,3,0,0.49999999999999994,-0.8660254037844387,76.0,226.0,256.6666666666667
-5,-2.0,1029.0,40.22,4,0,0.258819045102521,-0.9659258262890682,71.0,324.0,250.20833333333334
-5,-2.0,1028.0,42.01,5,0,1.2246467991473532e-16,-1.0,76.0,276.0,239.875
-5,-2.0,1027.0,43.8,6,0,-0.2588190451025208,-0.9659258262890683,69.0,305.0,231.25
-4,-2.0,1027.0,0.89,7,0,-0.4999999999999998,-0.8660254037844388,70.0,322.0,221.45833333333334
-5,-2.0,1026.0,1.79,8,0,-0.7071067811865471,-0.7071067811865479,72.0,284.0,211.04166666666666
-4,-2.0,1026.0,3.58,0,0,-0.8660254037844384,-0.5000000000000004,78.0,271.0,202.45833333333334
-4,-2.0,1027.0,0.89,0,0,-0.9659258262890683,-0.25881904510252063,85.0,260.0,194.70833333333334
-4,-2.0,1027.0,0.89,0,0,-1.0,-1.8369701987210297e-16,94.0,290.0,187.79166666666666
-4,-2.0,1028.0,0.89,0,0,-0.9659258262890684,0.2588190451025203,101.0,323.0,179.91666666666666
-4,-2.0,1029.0,0.89,0,0,-0.8660254037844386,0.5000000000000001,112.0,348.0,171.125
-3,-2.0,1029.0,1.79,0,0,-0.7071067811865477,0.7071067811865474,115.0,343.0,161.41666666666666
-3,-2.0,1029.0,3.13,0,0,-0.5000000000000004,0.8660254037844384,138.0,309.0,152.875
-4,-2.0,1030.0,6.26,0,0,-0.25881904510252157,0.9659258262890681,155.0,299.0,146.45833333333334
-3,-2.0,1030.0,9.39,0,0,0.0,1.0,141.0,335.0,139.875
-5,-4.0,1030.0,11.18,0,0,0.25881904510252074,0.9659258262890683,147.0,284.0,132.04166666666666
-5,-5.0,1031.0,0.89,0,0,0.49999999999999994,0.8660254037844387,138.0,262.0,125.95833333333333
-6,-5.0,1031.0,1.79,0,0,0.7071067811865475,0.7071067811865476,86.0,251.0,118.625
-10,-3.0,1031.0,8.94,0,0,0.8660254037844386,0.5000000000000001,28.0,243.0,109.33333333333333
-11,-3.0,1032.0,16.09,0,0,0.9659258262890683,0.25881904510252074,19.0,218.0,100.0
-12,-4.0,1033.0,21.9,0,0,1.0,6.123233995736766e-17,20.0,124.0,91.75
-13,-4.0,1033.0,29.95,0,0,0.9659258262890683,-0.25881904510252063,21.0,96.0,87.45833333333333
-15,-3.0,1035.0,41.13,0,0,0.8660254037844387,-0.49999999999999983,20.0,91.0,84.29166666666667
-15,-3.0,1036.0,49.18,0,0,0.7071067811865476,-0.7071067811865475,17.0,76.0,81.20833333333333
-14,-2.0,1036.0,56.33,0,0,0.49999999999999994,-0.8660254037844387,16.0,71.0,78.70833333333333
-13,-2.0,1036.0,63.48,0,0,0.258819045102521,-0.9659258262890682,14.0,76.0,76.33333333333333
-14,-1.0,1036.0,70.63,0,0,1.2246467991473532e-16,-1.0,13.0,69.0,73.70833333333333
-14,-1.0,1035.0,78.68,0,0,-0.2588190451025208,-0.9659258262890683,18.0,70.0,71.58333333333333
-13,-1.0,1034.0,86.73,0,0,-0.4999999999999998,-0.8660254037844388,19.0,72.0,69.45833333333333
-13,-1.0,1034.0,93.88,0,0,-0.7071067811865471,-0.7071067811865479,16.0,78.0,67.125
-14,-2.0,1035.0,99.69,0,0,-0.8660254037844384,-0.5000000000000004,19.0,85.0,64.66666666666667
-16,-2.0,1035.0,107.74,0,0,-0.9659258262890683,-0.25881904510252063,22.0,94.0,62.041666666666664
-17,-3.0,1036.0,116.68,0,0,-1.0,-1.8369701987210297e-16,20.0,101.0,58.958333333333336
-17,-4.0,1036.0,123.83,0,0,-0.9659258262890684,0.2588190451025203,22.0,112.0,55.666666666666664
-18,-4.0,1036.0,130.98,0,0,-0.8660254037844386,0.5000000000000001,22.0,115.0,51.916666666666664
-17,-5.0,1037.0,135.9,0,0,-0.7071067811865477,0.7071067811865474,17.0,138.0,47.833333333333336
-19,-5.0,1038.0,143.05,0,0,-0.5000000000000004,0.8660254037844384,20.0,155.0,42.916666666666664
-18,-5.0,1038.0,151.1,0,0,-0.25881904510252157,0.9659258262890681,24.0,141.0,37.458333333333336
-18,-6.0,1038.0,160.04,0,0,0.0,1.0,23.0,147.0,32.541666666666664
-19,-6.0,1039.0,165.85,0,0,0.25881904510252074,0.9659258262890683,17.0,138.0,27.125
-18,-9.0,1039.0,169.87,0,0,0.49999999999999994,0.8660254037844387,18.0,86.0,22.125
-18,-9.0,1039.0,173.0,0,0,0.7071067811865475,0.7071067811865476,22.0,28.0,19.458333333333332
-19,-9.0,1038.0,3.13,0,0,0.8660254037844386,0.5000000000000001,16.0,19.0,18.958333333333332
-19,-10.0,1038.0,4.02,0,0,0.9659258262890683,0.25881904510252074,18.0,20.0,18.916666666666668
-19,-9.0,1038.0,3.13,0,0,1.0,6.123233995736766e-17,17.0,21.0,18.791666666666668
-19,-9.0,1039.0,7.15,0,0,0.9659258262890683,-0.25881904510252063,13.0,20.0,18.458333333333332
-19,-9.0,1039.0,0.45,0,0,0.8660254037844387,-0.49999999999999983,21.0,17.0,18.5
-18,-7.0,1039.0,3.13,0,0,0.7071067811865476,-0.7071067811865475,17.0,16.0,18.5
-18,-4.0,1038.0,7.15,0,0,0.49999999999999994,-0.8660254037844387,37.0,14.0,19.375
-18,-5.0,1038.0,3.13,0,0,0.258819045102521,-0.9659258262890682,24.0,13.0,19.791666666666668
-18,-4.0,1037.0,6.26,0,0,1.2246467991473532e-16,-1.0,31.0,18.0,20.541666666666668
-16,-3.0,1035.0,1.79,0,0,-0.2588190451025208,-0.9659258262890683,25.0,19.0,20.833333333333332
-16,-2.0,1034.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,29.0,16.0,21.25
-17,-3.0,1033.0,1.79,0,0,-0.7071067811865471,-0.7071067811865479,24.0,19.0,21.583333333333332
-16,-4.0,1033.0,0.89,0,0,-0.8660254037844384,-0.5000000000000004,25.0,22.0,21.833333333333332
-15,-5.0,1033.0,1.79,0,0,-0.9659258262890683,-0.25881904510252063,35.0,20.0,22.375
-16,-5.0,1033.0,0.89,0,0,-1.0,-1.8369701987210297e-16,53.0,22.0,23.75
-14,-6.0,1032.0,1.78,0,0,-0.9659258262890684,0.2588190451025203,69.0,22.0,25.708333333333332
-14,-5.0,1033.0,1.79,0,0,-0.8660254037844386,0.5000000000000001,62.0,17.0,27.375
-12,-5.0,1032.0,3.58,0,0,-0.7071067811865477,0.7071067811865474,78.0,20.0,29.916666666666668
-12,-5.0,1032.0,6.71,0,0,-0.5000000000000004,0.8660254037844384,81.0,24.0,32.458333333333336
-12,-6.0,1032.0,0.89,0,0,-0.25881904510252157,0.9659258262890681,90.0,23.0,35.208333333333336
-11,-8.0,1031.0,0.89,0,0,0.0,1.0,85.0,17.0,37.791666666666664
-11,-7.0,1031.0,0.89,0,0,0.25881904510252074,0.9659258262890683,93.0,18.0,40.958333333333336
-12,-8.0,1030.0,1.78,0,0,0.49999999999999994,0.8660254037844387,114.0,22.0,44.958333333333336
-12,-7.0,1029.0,3.57,0,0,0.7071067811865475,0.7071067811865476,124.0,16.0,49.208333333333336
-12,-7.0,1029.0,5.36,0,0,0.8660254037844386,0.5000000000000001,138.0,18.0,54.291666666666664
-12,-8.0,1028.0,0.89,0,0,0.9659258262890683,0.25881904510252074,166.0,17.0,60.458333333333336
-12,-8.0,1028.0,1.78,0,0,1.0,6.123233995736766e-17,176.0,13.0,67.08333333333333
-12,-7.0,1028.0,3.57,0,0,0.9659258262890683,-0.25881904510252063,174.0,21.0,73.79166666666667
-11,-6.0,1029.0,4.46,0,0,0.8660254037844387,-0.49999999999999983,199.0,17.0,81.20833333333333
-11,-6.0,1029.0,5.35,0,0,0.7071067811865476,-0.7071067811865475,172.0,37.0,87.66666666666667
-10,-5.0,1029.0,6.24,0,0,0.49999999999999994,-0.8660254037844387,158.0,24.0,92.70833333333333
-10,-5.0,1029.0,0.89,0,0,0.258819045102521,-0.9659258262890682,142.0,31.0,97.625
-10,-4.0,1028.0,1.78,0,0,1.2246467991473532e-16,-1.0,152.0,25.0,102.66666666666667
-10,-3.0,1028.0,2.67,0,0,-0.2588190451025208,-0.9659258262890683,168.0,29.0,108.625
-9,-3.0,1028.0,3.56,0,0,-0.4999999999999998,-0.8660254037844388,186.0,24.0,115.16666666666667
-9,-3.0,1028.0,4.45,0,0,-0.7071067811865471,-0.7071067811865479,203.0,25.0,122.625
-9,-4.0,1028.0,4.9,0,0,-0.8660254037844384,-0.5000000000000004,209.0,35.0,130.29166666666666
-9,-5.0,1028.0,0.89,0,0,-0.9659258262890683,-0.25881904510252063,215.0,53.0,137.79166666666666
-9,-7.0,1029.0,0.89,0,0,-1.0,-1.8369701987210297e-16,236.0,69.0,145.41666666666666
-9,-6.0,1030.0,0.89,0,0,-0.9659258262890684,0.2588190451025203,245.0,62.0,152.75
-11,-9.0,1031.0,3.13,0,0,-0.8660254037844386,0.5000000000000001,258.0,78.0,160.91666666666666
-11,-9.0,1031.0,6.26,0,0,-0.7071067811865477,0.7071067811865474,290.0,81.0,169.75
-11,-9.0,1031.0,8.05,0,0,-0.5000000000000004,0.8660254037844384,256.0,90.0,177.04166666666666
-10,-8.0,1031.0,9.84,0,0,-0.25881904510252157,0.9659258262890681,290.0,85.0,185.375
-9,-6.0,1031.0,12.97,0,0,0.0,1.0,241.0,93.0,191.875
-12,-10.0,1031.0,14.76,0,0,0.25881904510252074,0.9659258262890683,244.0,114.0,198.16666666666666
-11,-9.0,1031.0,17.89,0,0,0.49999999999999994,0.8660254037844387,244.0,124.0,203.58333333333334
-11,-10.0,1030.0,19.68,0,0,0.7071067811865475,0.7071067811865476,240.0,138.0,208.41666666666666
-12,-10.0,1030.0,21.47,0,0,0.8660254037844386,0.5000000000000001,217.0,166.0,211.70833333333334
-11,-9.0,1030.0,23.26,0,0,0.9659258262890683,0.25881904510252074,244.0,176.0,214.95833333333334
-10,-9.0,1030.0,25.05,0,0,1.0,6.123233995736766e-17,267.0,174.0,218.75
-10,-8.0,1031.0,1.34,0,0,0.8660254037844387,-0.49999999999999983,235.0,199.0,221.29166666666666
-9,-6.0,1032.0,0.89,0,0,0.7071067811865476,-0.7071067811865475,244.0,172.0,223.16666666666666
-9,-6.0,1032.0,1.78,0,0,0.49999999999999994,-0.8660254037844387,187.0,158.0,223.79166666666666
-7,-4.0,1032.0,0.89,0,0,0.258819045102521,-0.9659258262890682,169.0,142.0,224.25
-7,-3.0,1031.0,1.78,0,0,1.2246467991473532e-16,-1.0,175.0,152.0,225.625
-7,-2.0,1030.0,2.67,0,0,-0.2588190451025208,-0.9659258262890683,208.0,168.0,227.95833333333334
-7,-3.0,1030.0,3.56,0,0,-0.4999999999999998,-0.8660254037844388,244.0,186.0,231.125
-7,-3.0,1029.0,1.79,0,0,-0.7071067811865471,-0.7071067811865479,251.0,203.0,233.83333333333334
-7,-3.0,1028.0,3.58,0,0,-0.8660254037844384,-0.5000000000000004,246.0,209.0,235.625
-7,-3.0,1028.0,0.89,0,0,-0.9659258262890683,-0.25881904510252063,273.0,215.0,238.29166666666666
-7,-3.0,1028.0,1.79,0,0,-1.0,-1.8369701987210297e-16,308.0,236.0,242.16666666666666
-6,-3.0,1028.0,4.92,1,0,-0.9659258262890684,0.2588190451025203,276.0,245.0,243.83333333333334
-5,-4.0,1029.0,0.89,2,0,-0.8660254037844386,0.5000000000000001,229.0,258.0,243.16666666666666
-4,-4.0,1029.0,0.89,3,0,-0.7071067811865477,0.7071067811865474,218.0,290.0,241.5
-4,-4.0,1029.0,0.89,4,0,-0.5000000000000004,0.8660254037844384,229.0,256.0,238.95833333333334
-5,-4.0,1028.0,0.89,5,0,-0.25881904510252157,0.9659258262890681,259.0,290.0,239.08333333333334
-5,-4.0,1028.0,0.89,6,0,0.0,1.0,314.0,241.0,240.08333333333334
-5,-4.0,1027.0,0.89,0,0,0.25881904510252074,0.9659258262890683,315.0,244.0,243.16666666666666
-5,-4.0,1027.0,2.68,0,0,0.49999999999999994,0.8660254037844387,380.0,244.0,248.83333333333334
-5,-5.0,1027.0,3.57,0,0,0.7071067811865475,0.7071067811865476,355.0,240.0,253.45833333333334
-8,-7.0,1026.0,5.36,0,0,0.8660254037844386,0.5000000000000001,323.0,217.0,256.9166666666667
-8,-8.0,1026.0,7.15,0,0,0.9659258262890683,0.25881904510252074,303.0,244.0,260.5
-10,-9.0,1027.0,10.28,0,0,1.0,6.123233995736766e-17,289.0,267.0,262.375
-9,-8.0,1027.0,13.41,0,0,0.9659258262890683,-0.25881904510252063,299.0,235.0,263.7083333333333
-6,-5.0,1029.0,21.45,0,0,0.7071067811865476,-0.7071067811865475,280.0,244.0,265.5833333333333
-7,-3.0,1029.0,25.47,0,0,0.49999999999999994,-0.8660254037844387,80.0,187.0,258.75
-8,0.0,1029.0,29.49,0,0,0.258819045102521,-0.9659258262890682,35.0,169.0,252.41666666666666
-10,0.0,1028.0,4.92,0,0,1.2246467991473532e-16,-1.0,29.0,175.0,246.58333333333334
-12,1.0,1028.0,8.05,0,0,-0.2588190451025208,-0.9659258262890683,27.0,208.0,240.41666666666666
-12,1.0,1028.0,15.2,0,0,-0.4999999999999998,-0.8660254037844388,18.0,244.0,232.5
-14,1.0,1028.0,20.12,0,0,-0.7071067811865471,-0.7071067811865479,29.0,251.0,223.54166666666666
-13,0.0,1029.0,25.93,0,0,-0.8660254037844384,-0.5000000000000004,22.0,246.0,214.0
-13,-1.0,1030.0,31.74,0,0,-0.9659258262890683,-0.25881904510252063,19.0,273.0,204.54166666666666
-15,-1.0,1031.0,35.76,0,0,-1.0,-1.8369701987210297e-16,20.0,308.0,194.0
